GOOD_NAME,ADG_CODE,ADG_CODE_CLEANED,GOOD_NAME_CLEANED,weight_g,weight_kg,volume_ml,volume_l,count,size,BRAND,BRAND_CONFIDENCE,CATEGORY,GOOD_NAME_NORMALIZED,price_amd,quantity_kg,IS_MISSING_BRAND,HAS_MEASUREMENT,NAME_LENGTH,WORD_COUNT,PRODUCT_ID
7416-Խոնավ անձեռ․Սիլկ Սոֆթ 60հտ,3401.0,3401,7416-Խոնավ անձեռ Սիլկ Սոֆթ 60հտ,0.0,0.0,0.0,0.0,60.0,0,Silk Soft,1.0,Other,7416-Խոնավ անձեռ 60հտ,0.0,0.0,0,1,31,5,659
Լոգանքի գել-խնամք Նիվեա  ածուխի ուժը  500մլ,3401.0,3401,Լոգանքի գել-խնամք Նիվեա ածուխի ուժը 500մլ,0.0,0.0,500.0,0.0,0.0,0,Nivea,1.0,Cosmetics,Լոգանքի գել-խնամք ածուխի ուժը,0.0,0.0,0,1,41,6,13
Լվացքի Փոշի Սավեքս 3045կգսպիտակ///////////,3401.0,3401,Լվացքի Փոշի Սավեքս 3045կգսպիտակ///////////,0.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի Փոշի 3045կգսպիտակ///////////,0.0,3045.0,0,0,42,4,789
Լվացքի փափկ. միջոց SAVEX 800ml,3401.0,3401,Լվացքի փափկ միջոց SAVEX 800ml,0.0,0.0,800.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փափկ միջոց,0.0,0.0,0,1,29,5,1198
"Լվացքի փոշի «Սավեքս» 2-ը 1-ում ֆրեշ, ավտոմատ կ�",3402.0,3402,Լվացքի փոշի Սավեքս 2-ը 1-ում ֆրեշ ավտոմատ կ,0.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի 2-ը 1-ում ֆրեշ ավտոմատ կ,0.0,0.0,0,0,43,8,165
Հաբ զուգարանի կանաչ WCԿոլորադո,3402.0,3402,Հաբ զուգարանի կանաչ WCԿոլորադո,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Հաբ զուգարանի կանաչ WCԿոլորադո,0.0,0.0,1,0,30,4,1876
ԼՎԱՑՔԻ ՓՈՇԻ ՍԱՎԵՔՍ ԿԳ՞՞ 871,3402.0,3402,ԼՎԱՑՔԻ ՓՈՇԻ ՍԱՎԵՔՍ ԿԳ?? 871,0.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Household,ԼՎԱՑՔԻ ՓՈՇԻ ԿԳ?? 871,0.0,0.0,0,0,27,5,716
Սավեկս SOFT 0.8 լ,3402.0,3402,Սավեկս SOFT 0 8 լ,0.0,0.0,8000.0,8.0,0.0,0,Unknown,0.0,Clothing,Սավեկս SOFT 0,0.0,0.0,1,1,17,5,493
Լվացքի փոշի Savex 1.2կգ (հատ),3402.0,3402,Լվացքի փոշի Savex 1 2կգ հատ,2000.0,2.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի 1 հատ,0.0,2.0,0,1,27,6,1372
"Լվ փոշի Savex Color 5,4կգ",3402.0,3402,Լվ փոշի Savex Color 5 4կգ,4000.0,4.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվ փոշի Color 5,0.0,4.0,0,1,25,6,780
"ԳՈՐԾՎԱԾՔ ՓԱՓԿԵՑՆՈՂ ՄԻՋՈՑ՝ ՀԵՂՈՒԿ ""SAVEX"" 900ՄԼ.-6600 ՀԱՏ",3402.0,3402,ԳՈՐԾՎԱԾՔ ՓԱՓԿԵՑՆՈՂ ՄԻՋՈՑ՝ ՀԵՂՈՒԿ SAVEX 900ՄԼ -6600 ՀԱՏ,0.0,0.0,900.0,0.0,6600.0,0,Savax,1.0,Clothing,ԳՈՐԾՎԱԾՔ ՓԱՓԿԵՑՆՈՂ ՄԻՋՈՑ՝ ՀԵՂՈՒԿ -,0.0,0.0,0,1,54,8,453
Լվացքի փոշի «Savex» Premium fresh 3 կգ,3402.0,3402,Լվացքի փոշի Savex Premium fresh 3 կգ,3000.0,3.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի Premium fresh,0.0,3.0,0,1,36,7,1762
Սավեքս Soft Sunny.. MYstic.... romantic 1.5,3402.0,3402,Սավեքս Soft Sunny MYstic romantic 1 5,0.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Clothing,Soft Sunny MYstic romantic 1 5,0.0,0.0,0,0,37,7,817
սավեքս 1.2կգ փիրուզ 2/1,3402.0,3402,սավեքս 1 2կգ փիրուզ 2/1,2000.0,2.0,0.0,0.0,0.0,0,Savax,1.0,Other,1 փիրուզ 2/1,0.0,2.0,0,1,23,5,1379
Լվ փոշի Savex 3.450կգ,3402.0,3402,Լվ փոշի Savex 3 450կգ,450000.0,450.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվ փոշի 3,0.0,450.0,0,1,21,5,707
"Սավեքս 0,94լ Հեղուկ",3402.0,3402,Սավեքս 0 94լ Հեղուկ,0.0,0.0,94000.0,94.0,0.0,0,Savax,1.0,Other,0 Հեղուկ,0.0,0.0,0,1,19,4,984
Լվացքի փոշի Savex ավտ. 8կգ,3402.0,3402,Լվացքի փոշի Savex ավտ 8կգ,8000.0,8.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի ավտ,0.0,8.0,0,1,25,5,1679
Թ Փրփուր Ժիլետ 200մլ,3402.0,3402,Թ Փրփուր Ժիլետ 200մլ,0.0,0.0,200.0,0.0,0.0,0,Gillette,1.0,Clothing,Թ Փրփուր,0.0,0.0,0,1,20,4,132
"սավեքս լվացքի փոշի ավտ. 3,45 կգ.",3402.0,3402,սավեքս լվացքի փոշի ավտ 3 45 կգ,45000.0,45.0,0.0,0.0,0.0,0,Savax,1.0,Household,լվացքի փոշի ավտ 3,0.0,45.0,0,1,30,7,1765
"ԼՎԱՑՔԻ ՓՈՇԻ ""SAVEX"" 3ԿԳ.-1200 ՀԱՏ",3402.0,3402,ԼՎԱՑՔԻ ՓՈՇԻ SAVEX 3ԿԳ -1200 ՀԱՏ,3000.0,3.0,0.0,0.0,1200.0,0,Savax,1.0,Household,ԼՎԱՑՔԻ ՓՈՇԻ -,0.0,3.0,0,1,31,6,605
"Լվացքի փոշի «Սավեքս» 2-ը 1-ում ֆրեշ, ավտոմատ 2.5",3402.0,3402,Լվացքի փոշի Սավեքս 2-ը 1-ում ֆրեշ ավտոմատ 2 5,0.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի 2-ը 1-ում ֆրեշ ավտոմատ 2 5,0.0,0.0,0,0,45,9,606
"Լվացքի փոշի «Savex» գունավոր, կգ",3402.0,3402,Լվացքի փոշի Savex գունավոր կգ,0.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի գունավոր կգ,0.0,0.0,0,0,29,5,1631
"Savex  2 in1  1,2 kg",3402.0,3402,Savex 2 in1 1 2 kg,2000.0,2.0,0.0,0.0,0.0,0,Savax,1.0,Clothing,2 in1 1,0.0,2.0,0,1,18,6,1629
Լվացքի փոշի Սավեքս պրեմիում գունավոր ավտոմատ 400գ,3402.0,3402,Լվացքի փոշի Սավեքս պրեմիում գունավոր ավտոմատ 400գ,400.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի պրեմիում գունավոր ավտոմատ,0.0,0.0,0,1,49,7,918
Սավեքս Լվացքի կոնդիցիոներ Սոֆթ 1.5լ,3402.0,3402,Սավեքս Լվացքի կոնդիցիոներ Սոֆթ 1 5լ,0.0,0.0,5000.0,5.0,0.0,0,Savax,1.0,Household,Լվացքի կոնդիցիոներ Սոֆթ 1,0.0,0.0,0,1,35,6,1439
"Լվացքի կապսուլա ""Savex"" 15հատ/ 28հատ",3402.0,3402,Լվացքի կապսուլա Savex 15հատ/ 28հատ,0.0,0.0,0.0,0.0,15.0,0,Savax,1.0,Household,Լվացքի կապսուլա /,0.0,0.0,0,1,34,5,909
"Հեղուկ լվացքի «Savex» գունավոր 2,7լ",3402.0,3402,Հեղուկ լվացքի Savex գունավոր 2 7լ,0.0,0.0,7000.0,7.0,0.0,0,Savax,1.0,Household,Հեղուկ լվացքի գունավոր 2,0.0,0.0,0,1,33,6,640
"ԼՎԱՑՔԻ ՓՈՇԻ ""SAVEX"" 8ԿԳ.-2400 ՀԱՏ",3402.0,3402,ԼՎԱՑՔԻ ՓՈՇԻ SAVEX 8ԿԳ -2400 ՀԱՏ,8000.0,8.0,0.0,0.0,2400.0,0,Savax,1.0,Household,ԼՎԱՑՔԻ ՓՈՇԻ -,0.0,8.0,0,1,31,6,1606
լվացքի փոշի Savex 2.25կգ ավտ.  COLOR,3402.0,3402,լվացքի փոշի Savex 2 25կգ ավտ COLOR,25000.0,25.0,0.0,0.0,0.0,0,Savax,1.0,Household,լվացքի փոշի 2 ավտ COLOR,0.0,25.0,0,1,34,7,1591
Լվացքի Փոշի Սավեքս Գունավոր 2․25կգ,3402.0,3402,Լվացքի Փոշի Սավեքս Գունավոր 2 25կգ,25000.0,25.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի Փոշի Գունավոր 2,0.0,25.0,0,1,34,6,1693
Սավեքս լվացքի կոճակ 28հ,3402.0,3402,Սավեքս լվացքի կոճակ 28հ,0.0,0.0,0.0,0.0,28.0,0,Savax,1.0,Household,լվացքի կոճակ,0.0,0.0,0,1,23,4,1356
ԼՎ․ ՓՈՇԻ COLOR 5.4կգ SAVEX,3402.0,3402,ԼՎ ՓՈՇԻ COLOR 5 4կգ SAVEX,4000.0,4.0,0.0,0.0,0.0,0,Savax,0.8,Household,ԼՎ ՓՈՇԻ COLOR 5,0.0,4.0,0,1,25,6,483
"Լվացքի փոշի Սավեքս 5,4կգ գունավոր և խնամք 7947",3402.0,3402,Լվացքի փոշի Սավեքս 5 4կգ գունավոր և խնամք 7947,4000.0,4.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի 5 գունավոր և խնամք 7947,0.0,4.0,0,1,46,9,442
Լվացքի կոնդից․ 1լ Deluxe Love Passion Soft Silk 5,3402.0,3402,Լվացքի կոնդից 1լ Deluxe Love Passion Soft Silk 5,0.0,0.0,1000.0,1.0,0.0,0,Unknown,0.0,Household,Լվացքի կոնդից Deluxe Love Passion Soft Silk 5,0.0,0.0,1,1,48,9,836
"Լվացքի փոշի ""Savex"" ավտ․ Գունավոր/Սպիտակ 9կգ",3402.0,3402,Լվացքի փոշի Savex ավտ Գունավոր/Սպիտակ 9կգ,9000.0,9.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի ավտ Գունավոր/Սպիտակ,0.0,9.0,0,1,41,6,382
Կրեմ Նիվեա Կապույտ 75մլ,3402.0,3402,Կրեմ Նիվեա Կապույտ 75մլ,0.0,0.0,75.0,0.0,0.0,0,Nivea,1.0,Cosmetics,Կրեմ Կապույտ,0.0,0.0,0,1,23,4,840
"ԳՈՐԾՎԱԾՔ ՓԱՓԿԵՑՆՈՂ ՄԻՋՈՑ՝ ՀԵՂՈՒԿ ""SAVEX"" 800ՄԼ.- 720 ՀԱՏ",3402.0,3402,ԳՈՐԾՎԱԾՔ ՓԱՓԿԵՑՆՈՂ ՄԻՋՈՑ՝ ՀԵՂՈՒԿ SAVEX 800ՄԼ - 720 ՀԱՏ,0.0,0.0,800.0,0.0,720.0,0,Savax,1.0,Clothing,ԳՈՐԾՎԱԾՔ ՓԱՓԿԵՑՆՈՂ ՄԻՋՈՑ՝ ՀԵՂՈՒԿ -,0.0,0.0,0,1,54,9,398
Լվացքի Փոշի կգ Սավեքս,3402.0,3402,Լվացքի Փոշի կգ Սավեքս,0.0,0.0,0.0,0.0,0.0,0,Savax,0.8,Household,Լվացքի Փոշի կգ,0.0,0.0,0,0,21,4,1800
"Լվացքի հեղուկ «Սավեքս» սպիտակ-գունավոր 0,945լ",3402.0,3402,Լվացքի հեղուկ Սավեքս սպիտակ-գունավոր 0 945լ,0.0,0.0,945000.0,945.0,0.0,0,Savax,1.0,Household,Լվացքի հեղուկ սպիտակ-գունավոր 0,0.0,0.0,0,1,43,6,243
Լվացքի փոշի Սավեքս Կոլոր 3կգ,3402.0,3402,Լվացքի փոշի Սավեքս Կոլոր 3կգ,3000.0,3.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի Կոլոր,0.0,3.0,0,1,28,5,409
Լվ. Փոշի Սավեքս Պրեմ. Ավտ. Սպ.+Գուն. 2.25 կգ,3402.0,3402,Լվ Փոշի Սավեքս Պրեմ Ավտ Սպ Գուն 2 25 կգ,25000.0,25.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվ Փոշի Պրեմ Ավտ Սպ Գուն 2,0.0,25.0,0,1,39,10,1790
Գել «Նիվեա» 200մլ. սափրվելու համար,3402.0,3402,Գել Նիվեա 200մլ սափրվելու համար,0.0,0.0,200.0,0.0,0.0,0,Nivea,1.0,Cosmetics,Գել սափրվելու համար,0.0,0.0,0,1,31,5,1077
"սավեքս 3,45",3402.0,3402,սավեքս 3 45,0.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Other,3 45,0.0,0.0,0,0,11,3,1537
Լվացքի փոշի Սավեքս white & colour 2_1 Ավտոմատ 30,3402.0,3402,Լվացքի փոշի Սավեքս white colour 2_1 Ավտոմատ 30,0.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի white colour 2_1 Ավտոմատ 30,0.0,0.0,0,0,46,8,1821
SAVEX Liquid Premium Color 1.8L,3402.0,3402,SAVEX Liquid Premium Color 1 8L,0.0,0.0,8000.0,8.0,0.0,0,Savax,1.0,Clothing,Liquid Premium Color 1,0.0,0.0,0,1,31,6,1181
Լվ. փոշի Savex 2.25 կգ,3402.0,3402,Լվ փոշի Savex 2 25 կգ,25000.0,25.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվ փոշի 2,0.0,25.0,0,1,21,6,339
«Coca-Cola» Jack Daniels 0.33լ,3402.0,3402,Coca-Cola Jack Daniels 0 33լ,0.0,0.0,33000.0,33.0,0.0,0,Coca-Cola,1.0,Beverages,Jack Daniels 0,0.0,0.0,0,1,28,5,773
Լ.Փ. Սավեքս Ավտոմատ 400գ. S,3402.0,3402,Լ Փ Սավեքս Ավտոմատ 400գ S,400.0,0.0,0.0,0.0,0.0,S,Savax,1.0,Auto Parts,Լ Փ Ավտոմատ S,0.0,0.0,0,1,25,6,242
ԱՆՁ. ՍԻԼՔ ՍՈՖԹ 0+ 72Հ.,3402.0,3402,ԱՆՁ ՍԻԼՔ ՍՈՖԹ 0 72Հ,0.0,0.0,0.0,0.0,72.0,0,Unknown,0.0,Other,ԱՆՁ ՍԻԼՔ ՍՈՖԹ 0,0.0,0.0,1,1,19,5,1875
Լվացքի Փոշի Սավեքս Գունավոր պրեմիում  2.25կգ,3402.0,3402,Լվացքի Փոշի Սավեքս Գունավոր պրեմիում 2 25կգ,25000.0,25.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի Փոշի Գունավոր պրեմիում 2,0.0,25.0,0,1,43,7,1857
Լվացքի փոշի Savex 5.4կգ  4600,3402.0,3402,Լվացքի փոշի Savex 5 4կգ 4600,4000.0,4.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի 5 4600,0.0,4.0,0,1,28,6,1122
լվացքի փափկեցնող հեղուկ  «Savex»  800մլ,3402.0,3402,լվացքի փափկեցնող հեղուկ Savex 800մլ,0.0,0.0,800.0,0.0,0.0,0,Savax,1.0,Household,լվացքի փափկեցնող հեղուկ,0.0,0.0,0,1,35,5,1182
Savex 3.45 kg լվածքի փոշի,3402.0,3402,Savex 3 45 kg լվածքի փոշի,45000.0,45.0,0.0,0.0,0.0,0,Savax,1.0,Household,3 լվածքի փոշի,0.0,45.0,0,1,25,6,1352
Սավեքս 300գր Ձեռքի ,3402.0,3402,Սավեքս 300գր Ձեռքի,300.0,0.0,0.0,0.0,0.0,0,Savax,1.0,Other,Ձեռքի,0.0,0.0,0,1,18,3,291
Լվացքի փոշի Սավեքս 2in1 8կգ ,3402.0,3402,Լվացքի փոշի Սավեքս 2in1 8կգ,8000.0,8.0,0.0,0.0,0.0,0,Savax,1.0,Household,Լվացքի փոշի 2in1,0.0,8.0,0,1,27,5,254
Ա/խ Colgate Extra Clean,3405.0,3405,Ա/խ Colgate Extra Clean,0.0,0.0,0.0,0.0,0.0,0,Colgate,1.0,Clothing,Ա/խ Extra Clean,0.0,0.0,0,0,23,4,1127
MERCEDES-BENZ Ա/Մ-Ի ԴԻՄԱՊԱԿՈՒ ՏԵՂԱԴՐՄԱՆ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ ԱՄՐԱՑՆՈՂ ՍՈՍԻՆՁ 1 ՀԱՏ A 000 989 4905 11,3506.0,3506,MERCEDES-BENZ Ա/Մ-Ի ԴԻՄԱՊԱԿՈՒ ՏԵՂԱԴՐՄԱՆ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ ԱՄՐԱՑՆՈՂ ՍՈՍԻՆՁ 1 ՀԱՏ A 000 989 4905 11,0.0,0.0,0.0,0.0,1.0,0,Mercedes-Benz,1.0,Auto Parts,Ա/Մ-Ի ԴԻՄԱՊԱԿՈՒ ՏԵՂԱԴՐՄԱՆ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ ԱՄՐԱՑՆՈՂ ՍՈՍԻՆՁ A 000 989 4905 11,0.0,0.0,0,1,96,15,1918
ԲԵւԵԿՆԻ ԲԵւԵԿՆԱՅՈւՂ ՆԿԱՐՉԱԿԱՆ ԱՇԽԱՏԱՆՔՆԵՐԻ ՀԱՄԱՐ COLART 6հատ x 75մլ,3805.0,3805,ԲԵւԵԿՆԻ ԲԵւԵԿՆԱՅՈւՂ ՆԿԱՐՉԱԿԱՆ ԱՇԽԱՏԱՆՔՆԵՐԻ ՀԱՄԱՐ COLART 6հատ x 75մլ,0.0,0.0,75.0,0.0,6.0,0,Unknown,0.0,Clothing,ԲԵւԵԿՆԻ ԲԵւԵԿՆԱՅՈւՂ ՆԿԱՐՉԱԿԱՆ ԱՇԽԱՏԱՆՔՆԵՐԻ ՀԱՄԱՐ COLART x,0.0,0.0,1,1,67,9,1032
Մոծակի հաբ կանաչ լիստով ,3808.0,3808,Մոծակի հաբ կանաչ լիստով,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Մոծակի հաբ կանաչ լիստով,0.0,0.0,1,0,23,4,1401
ԼԱԲՈՐԱՏՈՐ ԱԽՏՈՐՈՇԻՉ ԱԶԴԱՆՅՈՒԹԵՐ ՈՉ ԱՆԱՍՆԱԲՈՒԺԱԿԱՆ AESKU DIAGNOSTICS ԱՊՐԱՆՔԱՆԻՇԻ,3822.0,3822,ԼԱԲՈՐԱՏՈՐ ԱԽՏՈՐՈՇԻՉ ԱԶԴԱՆՅՈՒԹԵՐ ՈՉ ԱՆԱՍՆԱԲՈՒԺԱԿԱՆ AESKU DIAGNOSTICS ԱՊՐԱՆՔԱՆԻՇԻ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Clothing,ԼԱԲՈՐԱՏՈՐ ԱԽՏՈՐՈՇԻՉ ԱԶԴԱՆՅՈՒԹԵՐ ՈՉ ԱՆԱՍՆԱԲՈՒԺԱԿԱՆ AESKU DIAGNOSTICS ԱՊՐԱՆՔԱՆԻՇԻ,0.0,0.0,1,0,79,8,1863
Անկյուն պատի դրսի սպիտակ 30-30,3901.0,3901,Անկյուն պատի դրսի սպիտակ 30-30,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Անկյուն պատի դրսի սպիտակ 30-30,0.0,0.0,1,0,30,5,538
DECOSTYLE ՔԻՎ S-8,3916.0,3916,DECOSTYLE ՔԻՎ S-8,0.0,0.0,0.0,0.0,0.0,S,Unknown,0.0,Clothing,DECOSTYLE ՔԻՎ S-8,0.0,0.0,1,0,17,3,718
խող. P.V.C կանաչ 1/2 ,3917.0,3917,խող P V C կանաչ 1/2,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,խող P V C կանաչ 1/2,0.0,0.0,1,0,19,6,1296
ՍԵՎ ԽՈՂՈՎԱԿ ԷԺԱՆ F40 11/4  ԿԱՆԱՉ+ԿԱՊՈՒՅՏ ԿՈԴ PO40*,3917.0,3917,ՍԵՎ ԽՈՂՈՎԱԿ ԷԺԱՆ F40 11/4 ԿԱՆԱՉ ԿԱՊՈՒՅՏ ԿՈԴ PO40,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,ՍԵՎ ԽՈՂՈՎԱԿ ԷԺԱՆ F40 11/4 ԿԱՆԱՉ ԿԱՊՈՒՅՏ ԿՈԴ PO40,0.0,0.0,1,0,48,9,1599
"ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՕԴԱՏԱՐ ՊԼ․ ՃԿԱԽՈՂՈՎԱԿ՝  ՈՒՆԻՎԵՐՍԱԼ, MERCEDES-BENZ ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆԻ, ԱՐՏԻԿՈՒԼ՝ A1665000161 (1 ՀԱՏ)",3917.0,3917,ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՕԴԱՏԱՐ ՊԼ ՃԿԱԽՈՂՈՎԱԿ՝ ՈՒՆԻՎԵՐՍԱԼ MERCEDES-BENZ ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆԻ ԱՐՏԻԿՈՒԼ՝ A1665000161 1 ՀԱՏ,0.0,0.0,0.0,0.0,1.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՕԴԱՏԱՐ ՊԼ ՃԿԱԽՈՂՈՎԱԿ՝ ՈՒՆԻՎԵՐՍԱԼ ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆԻ ԱՐՏԻԿՈՒԼ՝ A1665000161,0.0,0.0,0,1,106,13,86
Պլ. ճռիկ սև սպիտակ 3.6x250 AVG,3917.0,3917,Պլ ճռիկ սև սպիտակ 3 6x250 AVG,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Պլ ճռիկ սև սպիտակ 3 6x250 AVG,0.0,0.0,1,0,29,7,1641
Պայկի կցան S-32,3917.0,3917,Պայկի կցան S-32,0.0,0.0,0.0,0.0,0.0,S,Unknown,0.0,Clothing,Պայկի կցան S-32,0.0,0.0,1,0,15,3,470
սև դետալ S 32կ,3917.0,3917,սև դետալ S 32կ,0.0,0.0,0.0,0.0,0.0,S,Unknown,0.0,Clothing,սև դետալ S 32կ,0.0,0.0,1,0,14,4,1730
"ՊԼԱՍՏԻԿ ՊԻՏԱԿՆԵՐ ՏՊԱԳՐՎԱԾ ""COCA-COLA SHARE A COKE AR 2025"" 90137 ՀԱՏ",3919.0,3919,ՊԼԱՍՏԻԿ ՊԻՏԱԿՆԵՐ ՏՊԱԳՐՎԱԾ COCA-COLA SHARE A COKE AR 2025 90137 ՀԱՏ,0.0,0.0,0.0,0.0,90137.0,0,Coca-Cola,1.0,Beverages,ՊԼԱՍՏԻԿ ՊԻՏԱԿՆԵՐ ՏՊԱԳՐՎԱԾ SHARE A COKE AR 2025,0.0,0.0,0,1,66,11,1460
Երկկողմանի սկոչ կանաչ 12մմ-5մ,3919.0,3919,Երկկողմանի սկոչ կանաչ 12մմ-5մ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Household,Երկկողմանի սկոչ կանաչ 12մմ-5մ,0.0,0.0,1,0,29,4,1271
լենթ սամակլեյուշի 12W մետրով սպիտակ,3919.0,3919,լենթ սամակլեյուշի 12W մետրով սպիտակ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,լենթ սամակլեյուշի 12W մետրով սպիտակ,0.0,0.0,1,0,35,5,1835
Սկոչ ցել. սպիտակ 50մմ 70մ ,3919.0,3919,Սկոչ ցել սպիտակ 50մմ 70մ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Household,Սկոչ ցել սպիտակ 50մմ 70մ,0.0,0.0,1,0,24,5,782
ԹՂԹԵ ՍԿՈՉ ԴԵՂԻՆ HONGSHENG 2.4ՍՄX25Մ,3919.0,3919,ԹՂԹԵ ՍԿՈՉ ԴԵՂԻՆ HONGSHENG 2 4ՍՄX25Մ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Household,ԹՂԹԵ ՍԿՈՉ ԴԵՂԻՆ HONGSHENG 2 4ՍՄX25Մ,0.0,0.0,1,0,35,6,1491
Գորգ Zafira B Սեվ/Սեվ,3921.0,3921,Գորգ Zafira B Սեվ/Սեվ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Household,Գորգ Zafira B Սեվ/Սեվ,0.0,0.0,1,0,21,4,1643
ԼՈԳԱՐԱՆԻ ՊՈԼԿԱ 2 ՀԱՐԿ ԱՆԿՅՈՒՆԱՅԻՆ SAVOL S-002514-2,3922.0,3922,ԼՈԳԱՐԱՆԻ ՊՈԼԿԱ 2 ՀԱՐԿ ԱՆԿՅՈՒՆԱՅԻՆ SAVOL S-002514-2,0.0,0.0,0.0,0.0,2.0,S,Unknown,0.0,Clothing,ԼՈԳԱՐԱՆԻ ՊՈԼԿԱ 2 ՀԱՐԿ ԱՆԿՅՈՒՆԱՅԻՆ SAVOL S-002514-2,0.0,0.0,1,1,50,7,1380
սիֆոնի գլուխ սպիտակ Z011-23047  40691,3922.0,3922,սիֆոնի գլուխ սպիտակ Z011-23047 40691,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,սիֆոնի գլուխ սպիտակ Z011-23047 40691,0.0,0.0,1,0,36,5,648
"Ունիտազի կափարիչ փափուկ սպիտակ, գունավոր",3922.0,3922,Ունիտազի կափարիչ փափուկ սպիտակ գունավոր,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Ունիտազի կափարիչ փափուկ սպիտակ գունավոր,0.0,0.0,1,0,39,5,1823
ՊԼԱՍՏՄԱՍՍԵ ԱՐԿՂԵՐ ''COCA COLA'' ԼՈԳՈՏԻՊՈՎ 2628 ՀԱՏ,3923.0,3923,ՊԼԱՍՏՄԱՍՍԵ ԱՐԿՂԵՐ COCA COLA ԼՈԳՈՏԻՊՈՎ 2628 ՀԱՏ,0.0,0.0,0.0,0.0,2628.0,0,Coca-Cola,1.0,Clothing,ՊԼԱՍՏՄԱՍՍԵ ԱՐԿՂԵՐ ԼՈԳՈՏԻՊՈՎ,0.0,0.0,0,1,46,7,584
Վանտուզ ROSE փոքր,3923.0,3923,Վանտուզ ROSE փոքր,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Clothing,Վանտուզ ROSE փոքր,0.0,0.0,1,0,17,3,846
վազ կեռամիկա AV-12041 կանաչ,3924.0,3924,վազ կեռամիկա AV-12041 կանաչ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Auto Parts,վազ կեռամիկա AV-12041 կանաչ,0.0,0.0,1,0,27,4,125
Սպունգ խոհ.VILEDA 1հ 440դր կանաչ,3924.0,3924,Սպունգ խոհ VILEDA 1հ 440դր կանաչ,0.0,0.0,0.0,0.0,1.0,0,Unknown,0.0,Clothing,Սպունգ խոհ VILEDA 440դր կանաչ,440.0,0.0,1,1,32,6,312
Բլյուդա Կանաչ Գծավոր Հ8 ԱՎ-12026,3924.0,3924,Բլյուդա Կանաչ Գծավոր Հ8 ԱՎ-12026,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Բլյուդա Կանաչ Գծավոր Հ8 ԱՎ-12026,0.0,0.0,1,0,32,5,1600
